current_month,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,electricity_usage_kwh,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count
96,Oct.23,0,19315488.12,3639518.51,20.35,37.02,5096,254,804,1.6,-4.14,0.516,31269.8,33058.46,38847.76,52.46,43.83,71.44,32.46,921553.4,1402668.8,1277129.94,5252994.66,718166.43,3257698.29,13.14,20,18.21,10.24,74.9,53.26,46.5,0.24,1.17,0.9355,4160558,61.58,2,74.3,74.13,89.14,100,2572.33,756.41,16.75,45.59,0,0,4.29,0.84,0,0,0,0,4.6,20.96,0,0
96,Feb.19,3487948.15,21018773.49,5740155.09,21.27,35.99,6549,2993,1765,2.5,0.32,0.5239,40436.86,34042.58,38262.9,50.35,45.15,73.64,28.53,730868.8,6724670.72,2141773.17,5256155.36,225925.44,2888456.75,6.47,59.53,18.96,2,46.53,42.1,47.8,10.1,1.7,0.9416,8193169,76.28,6.8,37.52,60.94,73.16,91.54,2954.86,926.17,25.17,32.84,0,0,4.12,2.08,0,0,0,0,5,84.48,0,0
96,Jan.25,16566580.23,18455658.92,6963859.9,21.41,37.04,3181,1437,807,2.99,2.29,0.4128,31935.53,33301.61,39260.42,51.54,45.13,72.11,28.57,1799393.29,2751463.14,311745.2,3610632.91,832983.17,2465904.54,28.86,44.13,5,13.36,57.91,45.37,47.09,7.54,1.55,0.7356,10423898,48.4,0,100,56.78,94.4,76.79,1967.81,681.45,2,35.96,0,0,9.08,3.41,0,0,0,0,4.11,84.13,1,0
96,Jul.23,14687318.41,26209845.6,2797767.73,17.55,35.39,1233,5069,0,-0.92,-1.6,0.4606,39088.98,33883.98,38532.27,51.64,44.29,72.41,28.32,944500,2453000,1285000,4453000,392000,2776000,18.89,49.06,25.7,7.84,89.06,55.48,44.78,-0.26,1.11,1.1469,8964945,56.79,4.2,100,100,100,87.92,2539.17,394.67,22,44.77,0,0,5.37,1.24,1,65,567000,0,4.48,83.58,0,0
96,Oct.18,9724011.61,14441132.72,4763893.22,18.82,36.58,8189,4122,616,4.16,-6.53,0.4722,28948.87,32829.29,39267.34,54.23,40.86,71.65,30.52,6959274.68,7424697.49,1941936.55,15824375.53,2455506.55,11426932.43,34.69,37.01,9.68,12.24,78.88,50.13,38.98,10.89,1.52,0.5426,16403481,67.13,5.3,84.46,93.14,58.81,95.28,2551.56,892.52,27.46,5,0,0,7.98,4.57,1,83,571000,0,4.32,86.57,0,0
96,Jun.21,7858008.9,13225813.78,5706184.16,18.5,34.03,2090,5096,534,3.9,-2.16,0.4139,35708.45,33944.89,38274.65,59.56,45.95,71.29,26.05,3241256.37,7327218.41,6284610.26,22927725.6,3542936.97,13100178.37,13.43,30.36,26.04,14.68,95,55.94,37.47,6.59,1.27,0.4101,15699791,34.77,0,78.33,41.86,100,100,2564.07,671.59,7.57,37.36,0,0,1,0.47,0,0,0,0,4.59,65.34,0,0
95,Jan.19,14943201.11,11416970.32,6328636.6,17.42,35.96,11794,3486,1611,-3.21,-0.49,0.3615,35154.88,33444.23,39148.78,50.22,44.38,72.63,26.82,5293827.92,7567514.14,2443569.19,11557189.96,1554686.58,7558934.19,30.85,44.1,14.24,9.06,67.35,55.82,40.56,3.62,1.2,0.991,15674522,60.57,4.1,74.13,100,82.09,100,2880.49,475.66,25.41,48.08,0,0,6.79,1.37,0,0,0,0,4.62,61.83,0,0
95,May.18,20109387.96,14435957.17,152479.1,21.81,34.14,10862,4979,1073,-3.41,1.52,0.4583,35253.55,33682.42,37915.66,52.27,42.78,72.93,28.86,1610013.29,6888201.21,3367038.11,16953748.24,2447030.52,11139679.61,6.79,29.05,14.2,10.32,71.5,57.21,25.5,17.29,1.5,0.8917,12676117,88.85,1.5,67.95,90.37,80.01,75.92,2494.04,1207.7,7.3,62.34,1,0,1.66,0.62,0,0,0,0,3.89,52.48,0,0
95,Mar.22,19938708.23,21394995.5,4234556.68,20.78,34.4,7644,7073,822,1.77,0.21,0.4477,32445.43,32936.21,38228.44,52.06,47.03,69.22,26.05,359043.95,1437399.12,305829.6,5810762.4,1169492.39,4335440.41,5.87,23.5,5,19.12,95,58.48,38.77,2.75,1.11,1.1171,2027154,95,6.6,70.26,62.38,100,92.25,2597.22,589.26,8.68,13.56,0,0,8.45,3.52,0,0,0,0,2.66,20.07,0,0
95,May.20,3644212.04,10171016.69,8114041.59,21.98,36.53,5101,5006,1343,2.43,1,0.4587,33840.36,33637.23,38168.8,53,46.96,73.01,29.04,1292500,2210500,1198500,4609000,447000,2963500,25.85,44.21,23.97,8.94,92.18,60.16,40.05,-0.21,0.99,1.5768,2660335,68.34,0,60.18,88.99,91.85,100,3726.11,889.21,30.09,32.86,0,0,8.62,3.45,0,0,0,0,4.15,98,0,0
95,Oct.19,2759821.82,8068714.86,3408237.8,16.9,33.7,5928,4654,1597,-1.05,5.64,0.414,38954.47,33048.19,37800.54,49.09,41.07,71.06,30.46,1847500,4000000,1316500,4307000,655500,2335000,36.95,80,26.33,13.11,86.14,48.88,51.54,-0.42,1.27,0.5496,4121560,58.49,6.8,71.59,97.07,100,100,3863.35,50,22.86,41.04,0,0,6.38,1.94,0,0,0,0,5,98,0,0
95,Aug.21,20820931.99,0,6144593.69,16.47,35.4,6798,6498,1024,1.32,-3.64,0.3932,34845.95,32690.83,39632.91,51.75,44.11,70.57,29.53,8552447.02,10001440.03,1923353.85,14954325.34,398622.56,12632348.93,42.91,50.18,9.65,2,75.03,48.53,44.95,6.52,1.45,0.6776,5440646,60.66,0.9,68.22,87.93,64.8,66.17,2276.91,570.57,22.34,30.55,0,0,8.69,3.64,0,0,0,0,2.22,97.82,0,0
95,May.23,14789629.85,0,9139477.92,19.61,33.12,10989,6210,904,-0.05,-9.57,0.4104,34908.95,33866.8,38794.13,52.99,43.26,74.63,24.95,3915411.47,5334458.52,1846209.18,9120997.35,289601.44,6985186.73,27.04,36.84,12.75,2,62.99,56.05,45.33,-1.38,1.06,0.8076,2418094,48.59,2.3,68.7,57.92,46.51,82.62,2169.93,1004.96,23.02,14.97,0,0,6.09,2.92,1,109,174000,0,5,91.93,0,0
95,Aug.24,7768456.54,8827901.7,1485417.05,20.99,35.53,10188,7786,0,1.45,-1.59,0.5073,30394.16,33333.31,38923.84,54.51,44.56,71.84,27.61,-1094332.9,9279066.15,1165152.59,9788293.48,1547916.18,7075224.71,-6.49,55.03,6.91,9.18,58.05,50.17,52.44,-2.61,1.18,0.2476,13324174,95,0,67.03,51.06,49.44,100,3921.72,353.81,19.85,31.88,0,0,3.01,1.3,1,186,367000,0,4.46,72.32,0,0
95,Apr.20,19060158.49,18042761.22,4423480.24,19.58,32.65,6128,7158,2256,-0.59,1.61,0.4657,36517.48,33073.83,38084.01,53.86,41.63,74.91,31.11,-196000,2225000,1033500,4172000,100000,3038500,-3.92,44.5,20.67,2,83.44,47.53,53.75,-1.28,1.28,0.6191,9659035,11.48,2.5,49.74,45.15,73.02,78.18,3676,397.8,5.52,5,0,0,8.34,3.48,0,0,0,0,4.19,98,0,0
95,May.20,8700163.98,9931738.32,3974486.8,18.69,36.86,11648,342,1395,-2.61,-5.44,0.458,39075.32,33308.98,38773.93,52.78,47.75,73.5,28.35,1629500,1812500,722500,4750000,114000,3913500,32.59,36.25,14.45,2.28,95,54.6,41.01,4.39,1.24,0.8649,6764950,83.02,0,89.76,44.46,100,85.81,2186.59,1033.01,6.96,17.2,0,0,8.31,4.49,0,0,0,0,4.32,98,0,0
95,Nov.21,15797057.81,10849623.3,0,19.75,34.13,2076,2631,0,-0.83,-5.52,0.4356,36974.88,34113.58,37811.52,51.81,46.83,73.1,27.39,5821991.67,12872041.16,7313713.73,14240244.83,2330221.88,4596309.22,24.51,54.19,30.79,9.81,59.95,47.73,52.46,-0.19,1.3,0.5143,17221947,60.04,0,57.2,100,70.61,64.97,1758.67,717.33,2,5,0,0,4.32,1.96,0,0,0,0,5,58.44,0,0
95,Nov.23,818032.89,8301317.01,2369135.78,18.94,35.49,13749,0,1038,0.16,-2.35,0.3849,39577.22,33098.86,38848.63,51.5,46.85,71.59,30.43,3201494.33,4733903.12,949496.06,7219428.54,863507.38,5406425.1,35.37,52.3,10.49,9.54,79.76,53.86,42.83,3.31,1.24,1.0761,2045055,95,2.2,57.42,100,44.67,77.72,1972.83,696.3,3.56,57.19,0,0,9.7,4.58,1,140,502000,0,4.66,98,0,0
95,Nov.18,14431270.23,7397769.63,5250219.13,21.07,31.81,0,4333,0,-3.94,2.79,0.46,32514.43,33450.3,38052.12,52.35,46.99,71.57,26.28,1671224.65,4040555.8,3211995.05,13766448.62,1916267.08,8638186.49,9.48,22.92,18.22,10.87,78.09,53.1,41.29,5.61,1.31,0.4372,17320364,78.05,3.4,65.97,73.14,33.88,88.64,2490.12,572.88,11.19,51.72,0,1,3.04,1.21,1,210,460000,0,5,74.62,0,0
95,Jul.18,3726750.27,4324255.92,684416.19,20.01,35.06,2601,3322,681,2.31,-0.75,0.4822,32447.61,34102.94,39143.94,53.56,40.6,71.95,27.4,568000,2491500,353000,2903000,553500,1996500,11.36,49.83,7.06,11.07,58.06,55.89,44.49,-0.38,1.09,0.1907,2202540,94.91,0,94.64,65.82,42.04,43.17,1313.62,568.14,30.56,5,0,0,6.46,2.09,0,0,0,0,4.63,82.16,0,0
95,Jun.21,5759040.98,16356210.55,77651.55,18.4,32.27,9244,7307,569,4.63,-0.33,0.5209,33413.28,33153.37,38432.76,50.59,39.71,76.52,29.21,-577593.24,6635469.5,3445980.03,12423149.6,2263382.34,6713787.23,-2.95,33.89,17.6,11.56,63.45,55.11,44.8,0.09,1.12,0.1969,6688109,77.61,0,67.95,91.27,53.57,100,2608.29,837.79,21.14,5,1,0,14.19,8.14,1,200,208000,0,4.56,78.98,0,0
95,Feb.19,10968597.78,8979234.66,7624188.28,19.01,36.99,0,3006,935,-2.85,-0.64,0.4172,33290.34,33297.14,37967.6,47.98,42.28,71.41,27.89,1131379.74,10861245.5,3209509.15,8896948.16,2347439.44,3339999.57,8.15,78.24,23.12,16.91,64.09,48.25,42.09,9.66,1.54,0.7141,17351510,62.58,1.5,71.16,94.15,41.2,52.53,2252.32,652.06,20.08,42.11,0,0,7.06,1.74,0,0,0,0,4.06,70.28,0,0
95,Aug.18,20514973.95,0,1882978.55,20.35,35.72,4884,7045,644,3.51,-0.15,0.4431,34816.96,32829.19,38875.45,48.51,49.6,71.9,26.36,102988.2,1560427.2,413513.21,7412029.2,168526.14,6829989.85,1.32,20,5.3,2.16,95,57.62,40.08,2.3,1.12,0.223,11230992,94.27,1.5,91.64,90.64,91.85,97.19,2477.76,1653.01,23.21,22.49,0,0,13.26,6.72,0,0,0,0,4.95,89.44,0,0
95,Nov.25,7814522.17,0,3543913.69,19.85,33.91,5761,3462,1580,1.98,2.46,0.4384,35730.01,34061.97,38944.52,51.91,43.64,71.55,27.74,1223805.87,1994793.6,2208236.52,4732647.82,1089157.31,1435253.99,12.27,20,22.14,10.92,47.45,54.9,38.59,6.51,1.29,0.7441,16951356,60.25,4,49.55,40.87,86.08,87.81,3045.4,299.72,11.24,34.7,0,0,12.74,4.24,1,26,99000,0,3.01,75.93,0,0
95,Sep.22,17694390.22,0,1089527.34,19.71,35.33,33,1259,876,4.21,-4.45,0.5527,36229.57,33399.18,38369.32,51.57,43.58,70.71,27.82,4961876.53,2878953.6,4063643.01,12860285.73,2601134.58,6195508.14,34.47,20,28.23,18.07,89.34,45.36,45.69,8.95,1.59,1.0547,13491866,83.16,6.4,70.78,58.17,76.15,55.95,3759.93,797.18,28.83,66.68,0,0,8.06,2.84,1,50,827000,0,4.1,80.1,0,0
95,May.24,15146550.33,14522127.7,4654515.27,19.7,35.4,628,8450,46,-1.61,6.45,0.4753,34967.57,33084.2,39072.92,48.36,45.64,72.95,28.62,360500,1000000,909500,4750000,674500,3166000,7.21,20,18.19,13.49,95,54.67,37.83,7.5,1.32,0.424,6009335,36.41,1.4,88.47,73.95,96.1,88.82,3026.73,509.27,16.09,36.39,0,0,7.96,3.35,1,131,195000,0,3.77,64.8,0,0
95,Aug.19,19759925.87,0,4114548.95,17.01,36.13,6024,131,1241,-10.08,0.23,0.4062,29701.12,33751.33,38325.18,52.12,46.78,71.04,29.35,1984500,2691500,376000,3991500,782000,2833500,39.69,53.83,7.52,15.64,79.83,50.81,47.45,1.74,1.27,1.2546,1000000,81.93,0,100,30.16,84.6,100,3212.18,438.73,10.84,56.92,0,0,14.35,5.96,1,125,70000,0,3.02,96.56,0,0
95,Jan.19,3066163.1,12529352.77,5458275.26,19.91,35.76,7870,0,1900,1.98,8.73,0.4741,39433.53,33220.35,39122.89,51,48.35,69.44,27.25,1235643.93,10229333.34,2979808.83,9006092.36,1089909.27,4936374.26,7.97,65.98,19.22,7.03,58.09,52.06,52.61,-4.67,1.08,0.6773,13117206,59.71,0,89.02,32.42,100,47.79,500,891.68,8.88,5,0,0,7.71,3.74,1,145,872000,0,5,80.02,0,0
95,Oct.23,9790373.49,20068051.99,4847387.2,21.05,35.54,3434,7035,951,-3.45,-1.33,0.4935,38125.83,33131.97,38892.26,53.16,45.4,72.48,25.71,-689734.99,14672544.31,4816086.62,17050441.86,3817659.05,8416696.19,-2.86,60.84,19.97,15.83,70.7,55.03,44.43,0.54,1.14,0.3651,15078976,52.51,2.1,72.2,60.68,100,56.37,2785.27,850.02,23.32,19.38,0,0,15.22,5.76,0,0,0,0,4.41,98,0,0
94,Apr.18,19532239.03,1340431.22,0,18.4,35.24,8752,2431,2712,1.62,0.51,0.4705,41069.86,32686.1,37902.01,53.6,48.42,73.19,24.49,3594599.01,11532419.26,2818699.06,10248850.38,1407834.1,6022317.22,23.72,76.1,18.6,9.29,67.63,47.46,49.57,2.97,1.39,0.3871,1000000,85.99,0.6,47.05,100,44.16,60.38,2556.33,995.18,19.02,56.57,0,0,3.64,1.67,0,0,0,0,3.32,70.5,0,0
94,Feb.24,8252601.46,15848275.09,4527010,20.59,36.39,7165,6914,1642,-3.28,-2.53,0.4837,32508.09,33737.45,38225.25,55.55,48.61,72.25,23.71,2418906.85,6217756.34,881589.54,13843141.6,1467373.01,11494179.05,16.6,42.67,6.05,10.07,95,39.47,51.96,8.57,1.73,0.5153,16922716,51.42,2.3,100,73.25,65.38,66.73,2852.92,807.54,2.28,33.73,0,1,10.86,3.57,1,49,576000,0,2.77,75.62,0,0
94,Dec.23,0,20709123.92,0,22.17,33.16,6343,8229,0,4.81,0.34,0.4241,33548.92,33303.83,38194.34,52.17,41.74,74.68,29.17,1292870.53,5712537.45,1349492.6,7625105.05,1330618.58,4944993.87,12.33,54.48,12.87,12.69,72.72,47.51,36.9,15.59,1.7,0.1,15659056,95,0.9,92.63,81.43,57.5,48.07,3041.27,1174.1,13.22,9.96,0,1,3.95,1.69,0,0,0,0,5,94.84,0,0
94,Dec.22,7088088.52,2762042.92,0,18.75,36.55,15596,5273,1118,-3.25,7.81,0.4846,37785.36,33056.84,38239.21,48.75,47.65,73.77,28.33,1403000,2000000,1714500,4750000,319500,2716000,28.06,40,34.29,6.39,95,43.44,48.1,8.46,1.63,0.4263,1601690,91.43,8.5,59.97,39.49,59.91,58.99,3299.01,824.76,22.23,5,0,0,11.81,4.82,0,0,0,0,4.4,85.25,0,0
94,Feb.19,24744695.57,0,4181740.37,20.83,34.28,5693,5225,710,0.66,6.36,0.48,37088.77,34125.69,37837.56,50.53,44.06,70.01,27.44,5501815.73,21778885.67,2627821.42,28176414.8,845292.44,24703300.94,18.55,73.43,8.86,2.85,95,44.68,41.96,13.36,1.72,0.6083,19013803,24.47,2.9,73.75,53.26,57.44,66.3,3323.57,996.97,9.13,11.72,0,0,5.56,1.42,0,0,0,0,4.42,72.72,0,0
94,Aug.23,26382030.96,4097989.52,446667.45,22.35,34.92,6549,4112,1208,-1.68,-2.41,0.4704,32370.77,33585.03,38740.23,56.29,44.7,70.38,24.96,1173929.68,4186935.66,1231663.92,10079437.18,799859.87,8047913.39,9.76,34.81,10.24,6.65,83.8,38.36,46.2,15.44,1.93,0.2703,13120311,63.17,5.3,100,75.31,26.4,90.45,3277.35,522.66,12.58,29.57,0,0,8.19,3.4,0,0,0,0,4.25,45.86,0,0
94,Apr.19,23268398.33,17980796.44,1274387.65,21.53,32.84,2126,4916,1850,7.61,-5.01,0.5105,30177.67,33079.49,38665.96,51.5,44.11,72.59,28.49,190609.12,2580672.74,467018.02,4192886.76,553331.58,3172537.16,3.71,50.23,9.09,10.77,81.61,48.37,42.85,8.78,1.51,0.3164,7047344,95,4.5,88.75,44.29,42.91,40.5,3663.55,447.07,18.94,5,0,0,15.82,4.28,0,0,0,0,4.58,27.7,0,0
94,May.22,0,20007916.73,386239.11,17.81,34.7,5843,9206,935,-3.9,-1.08,0.4684,36353.74,34203.54,38040.57,51.63,45.13,72.76,26.69,2092987.27,7915634.06,5184479.32,13024341.51,1081011.93,6758850.26,12.43,47.01,30.79,6.42,77.35,53.05,47.53,-0.58,1.16,0.1417,10386959,36.67,4.7,64.9,35.13,100,91.25,2917.72,641.21,24.51,7.16,0,0,6.53,2.63,0,0,0,0,4.12,58.96,0,0
94,Feb.21,6528683.88,30638334.41,4199708.13,21.1,34.55,0,0,1278,3.35,5.34,0.3677,35122.45,33423.3,38578.73,52.09,44.17,75.42,27.45,8430496.17,8187463.1,2914104.06,21042995.33,458552.96,17670338.31,36.77,35.71,12.71,2,91.78,47.09,42.06,10.85,1.59,0.2103,13808771,90.93,2.7,83.71,100,51.18,81.26,4327.16,435.9,22.3,18.81,0,0,17.47,7.61,1,179,395000,0,4.29,76.12,0,0
94,Apr.20,9098168.45,19354634.45,4073780.31,21.11,35.43,5819,2533,0,6.56,6.38,0.4689,33817.2,33055.5,37934.51,51.92,44.85,75.79,28.18,5361760.54,10066172.9,4973840.48,11097334.95,626314.57,5497179.9,38.01,71.36,35.26,4.44,78.67,53.96,48,-1.96,1.1,0.1685,8670328,77.92,0,100,85.62,74.72,73.69,872.18,790.27,22.97,31.77,0,1,7.1,1.13,1,78,162000,0,3.15,98,0,0
94,May.23,25062531.36,31561872.49,12441832.73,18.04,34.76,10348,725,1579,-0.53,-3.26,0.5417,33205.65,33037.15,39494.19,45.89,44,71.93,23.75,5227273.29,9073107.6,1834903.03,13487206.97,2387861.3,9264442.64,27.32,47.42,9.59,12.48,70.49,46.77,55.6,-2.37,1.27,0.7316,16467658,72.71,2.5,81.68,74.01,53.68,58.7,1926.03,1007.48,4.58,24.93,0,0,12.91,5.18,1,36,611000,0,4.63,52.07,0,0
94,Aug.25,14309769.79,0,3957728.89,19.07,35.31,13447,4837,1557,0.78,-3.68,0.458,38000.59,32870.37,38474.22,52.64,47.28,72.39,24.18,2469173.34,6319509.79,3303380.12,16326056.1,2136671.12,10886004.86,12.55,32.12,16.79,10.86,82.98,58.62,39.52,1.86,1.08,0.8852,16992041,54.62,5.2,95.62,54.46,95.58,100,4256.61,1209.59,6.96,44.72,0,0,7.68,3.78,0,0,0,0,4,59.59,0,0
94,Jul.22,7614888.33,0,6256303.38,20.04,36.06,8796,5023,3694,-1.39,-0.94,0.4385,31761.33,33998.24,38274.38,50.77,48.5,70.92,26.19,3573353.96,5084938.76,853314,7291364.96,624138.24,5813912.72,43.97,62.57,10.5,7.68,89.72,56.54,39.79,3.67,1.18,0.718,12427255,95,1,82.33,53.67,75.85,84.35,2376.39,830.69,7.41,63.8,0,0,6.29,2.91,0,0,0,0,5,98,0,0
94,Sep.25,13158747.46,0,6388593.4,18.34,35.15,3677,8272,0,0.89,-3.51,0.3771,35342.35,33899.69,39245.44,50.17,47.54,73.44,29.78,6839275.87,15374735.79,1696184.05,25906348,2497917.34,21712246.61,25.08,56.38,6.22,9.16,95,46.72,43.53,9.75,1.58,0.1863,19020680,44.29,0,52.88,62.49,76.53,100,2506,1282.92,15.55,58.19,1,0,9.74,4.68,0,0,0,0,3.59,72.46,0,0
94,Jun.23,14745567.21,0,7350727.23,18.31,32.98,2731,2597,1354,6.4,-6.77,0.4988,34616.48,33514.02,38890.03,48.77,44.64,69.55,24.3,2483670.32,5385028.41,3045078.62,11241639.8,1884834.8,6311726.38,16.59,35.97,20.34,12.59,75.09,51.38,36.33,12.29,1.52,0.6055,10648046,55.07,0,70.77,40.56,100,54.59,1773.75,582.87,2.77,43.74,0,0,8.82,2.62,1,47,868000,0,3.6,94.08,0,0
94,Oct.22,12385764.83,19171158.7,4450835.91,20.22,38.43,2666,6991,1543,-2.87,-5.8,0.4293,40044.24,33562.21,38663.57,52.81,44.11,73.57,29.97,21493109.58,14622204.56,1961748.65,17151743.87,4500857.47,10689137.75,67.38,45.84,6.15,14.11,53.77,50.85,49.67,-0.52,1.22,1.2323,23395359,75.24,4.6,90.1,70.73,79.9,72.94,3316.68,1167.16,19.11,5,0,0,10.98,3.27,0,0,0,0,4.41,56.88,0,0
94,Feb.25,19340302.09,19658556.98,4587921.92,19.14,36.21,3284,2147,667,1.37,1.34,0.4189,33702.76,32876.38,38381.06,47.47,43.78,73.46,27.08,4619766.03,8725081.5,2381906.09,14963651.96,2256723.12,10325022.75,26.94,50.88,13.89,13.16,87.26,56.36,39.31,4.33,1.2,0.999,6007619,73.88,1.7,87.45,100,86.99,83.61,3264.64,605.36,11.19,46.59,0,0,12.65,4.29,1,65,451000,0,3.9,31.92,0,0
94,Nov.23,14652035.8,16608536.38,4928362.95,17.98,34.17,214,418,829,-1.18,4.61,0.4721,40218.95,33322.9,38202.03,50.97,42.73,73.26,25.7,9124058.96,15768518.4,3348839.1,13663421.19,2718098.36,7596483.73,46.29,80,16.99,13.79,69.32,55.15,48.77,-3.92,1.02,1.0249,14821951,84.68,1.6,92.93,93.06,58.07,60.61,1913.9,650.39,2,5,0,0,3.48,1.82,0,0,0,0,3.71,98,0,0
94,Mar.25,22184401.96,8791144.06,7997191.69,18.41,34.43,9575,3850,1848,-3.77,-8.75,0.5179,36894.26,34299.28,38579.8,53.71,45.95,73.05,25.69,3406655.53,3649893.13,2881634.49,7428715.48,265833.44,4281247.55,25.63,27.46,21.68,2,55.89,58.02,42.37,-0.39,1.04,0.9087,5315844,56.17,5.3,64.54,100,34.63,90.07,2774.21,1092.42,14.01,28.14,0,0,9.9,2.41,0,0,0,0,2.96,88.88,1,0
94,Aug.22,10628099.42,14062148.34,7232476.07,20.3,36.13,13050,5757,2334,1.62,1.22,0.4868,38559.85,33122.04,38508.79,54.87,46.96,75.77,31.83,-1618255.98,2280840,2459885.94,10833990,1669574.88,6704529.18,-14.19,20,21.57,14.64,95,31.64,47.86,20.5,2.22,0.4901,17973270,41.25,0.7,34.31,100,20,87.37,4069.57,315.83,11.68,25.56,0,0,13.04,3.6,1,105,827000,0,5,50.45,0,0
94,May.23,7456837.01,13646710.26,5272412.9,19.58,33.01,3310,5947,1193,-7.3,-4.06,0.4544,36307.06,33110.54,38418.92,51.71,43.62,71.58,25.32,1337932.76,12651846.4,790740.4,12178983.64,1532454.9,9855788.34,8.46,80,5,9.69,77.01,50.08,39.27,10.65,1.51,0.347,11253346,95,4.1,62.92,83.44,40.97,80.19,2134.26,848.86,25.13,56.67,0,0,3.06,1.48,0,0,0,0,3.86,52.63,0,0
94,Nov.24,29228959.83,20741149.44,3948037.98,18.54,35.68,0,3324,289,0.9,1.87,0.3778,37457.4,34188.5,38273,49.25,47.24,76.31,25.71,266049.76,1689204.8,942576.28,6503438.48,399496.94,5161365.26,3.15,20,11.16,4.73,77,50.42,51.89,-2.31,1.18,1.0855,1951263,49.99,0,93.39,90.49,71.88,97.28,2805.88,427.78,19.6,47.95,0,0,9.11,5.37,1,156,583000,0,4.56,81.13,0,0
94,Oct.25,10606786.44,5231660.25,9644601.79,18.08,34.53,11364,1406,1217,0.62,0.45,0.4966,39498.85,34084.27,39374.32,50.28,46.35,70,25.68,3919523.94,6892985.6,1340685.7,3446492.8,814233.92,1291573.18,45.49,80,15.56,9.45,40,52.46,43,4.54,1.3,1.0119,4492399,95,0,73.63,89.23,76.29,86.72,2266.83,1019.3,4.19,62.3,0,0,2.41,0.93,1,142,382000,0,3.77,76.25,0,0
94,Aug.18,14447724.71,11771111.96,3276171.03,18.18,36.53,0,4471,1004,5.01,3.85,0.4804,38651.09,33363.79,38827.07,48.21,44.26,72.4,30.97,1829139.42,4915296.47,3267695.69,10903321.32,473100.72,7162524.91,13.3,35.74,23.76,3.44,79.28,47.02,47.92,5.06,1.45,0.8747,12403381,95,0.2,91.66,94.16,48.35,100,2750.68,1332.36,13.78,5,0,0,5.85,2.87,1,100,266000,0,3.6,84.24,0,0
94,Dec.20,9710494.35,12646312.17,10507028.7,18.23,36.57,3609,4714,1607,0.53,0.69,0.4277,32131.66,33782.99,38539.5,48.72,41.81,74.77,28.19,-982952.44,5635862.55,3273822.47,10490197.33,1133349.53,6083025.33,-7.32,41.97,24.38,8.44,78.12,40.44,47.73,11.83,1.78,0.628,12369979,73.5,0,72.46,46.77,72.36,75.43,2163.79,1106.89,29.1,7.1,0,0,14.52,8.74,0,0,0,0,5,42.06,0,0
94,Apr.22,16038275.59,19742341.65,4309803.03,21.71,36.86,2559,2550,1219,-0.34,1.73,0.4348,35289.09,33300.05,38993.79,54.64,43.51,75.33,28.46,2863875.84,23426387.2,4392447.6,27818834.8,1013191.25,22413195.95,9.78,80,15,3.46,95,33.98,54.29,11.73,1.94,0.5483,11652633,74.14,0.1,68.89,84.01,100,61.8,2709.96,741.6,11.29,8.61,0,0,8.27,4.39,0,0,0,0,4.8,73.16,0,0
94,Dec.25,7604884.71,4909834.18,2102901.63,19.8,33.9,4094,1750,279,2.98,-0.3,0.4261,35255.82,34092.91,38472.18,51.79,45.12,74.69,28.65,1751000,2634000,1131000,4391500,427500,2833000,35.02,52.68,22.62,8.55,87.83,50.12,48.95,0.93,1.27,0.1,1000000,95,3.4,64.37,48.94,36.89,62.5,2820.63,258.68,9.21,44.88,0,0,5.79,2.92,0,0,0,0,3.71,62.29,0,0
93,Apr.22,4176717.17,13041107.84,66440.89,19.01,35.28,7339,994,2304,2.73,-6.79,0.4623,36560.39,32361.11,39363.03,51.38,43.16,74.61,25.85,4677722.02,1504708.96,827742.54,5636096.5,607377.45,4200976.51,76.63,24.65,13.56,9.95,92.33,42.91,56.52,0.57,1.44,0.2182,10698277,63.45,3.2,49.15,83.55,73.94,79.2,2581.16,98.21,10.54,48.3,0,0,7.1,3.45,0,0,0,0,4.53,92.02,0,0
